,Flex_1,Flex_2,Flex_3,Flex_4,Flex_5,Yaw,Pitch,Roll,Gesture
1201,-12.0,14.0,14.0,20.0,16.0,0.0,12.325887,75.296898,Cash
1202,48.0,-128.0,24.0,22.0,12.0,5.0,44.180510999999996,13.711947,One
1203,48.0,-128.0,24.0,22.0,12.0,5.0,44.689762,13.513556,One
1204,48.0,-120.0,24.0,20.0,12.0,6.0,48.931469,12.678432,One
1205,50.0,-116.0,24.0,20.0,12.0,6.0,53.024384,9.807019,One
1206,48.0,-112.0,24.0,20.0,10.0,7.0,53.861103,9.318142,One
1207,50.0,-108.0,24.0,20.0,16.0,7.0,53.961543999999996,8.877264,One
1208,52.0,-112.0,24.0,24.0,16.0,7.0,54.061890000000005,8.099153999999999,One
1209,52.0,-100.0,28.0,24.0,16.0,7.0,54.372849,7.97164,One
1210,54.0,-100.0,24.0,24.0,16.0,7.0,54.001629,7.951343,One
1211,50.0,-100.0,26.0,24.0,16.0,7.0,54.421234,8.219683,One
1212,48.0,-104.0,-136.0,24.0,12.0,7.0,50.699612,16.490714999999998,Two
1213,48.0,-100.0,-128.0,24.0,12.0,8.0,51.531498,16.409449,Two
1214,48.0,-98.0,-120.0,24.0,16.0,8.0,52.404713,15.581918,Two
1215,48.0,-96.0,-116.0,32.0,16.0,8.0,52.634758,15.162737,Two
1216,48.0,-96.0,-114.0,32.0,16.0,8.0,52.540363,15.0096,Two
1217,48.0,-96.0,-106.0,32.0,18.0,8.0,52.495903000000006,14.891069,Two
1218,48.0,-94.0,-100.0,32.0,12.0,8.0,52.85683100000001,15.144948999999999,Two
1219,44.0,-96.0,-104.0,30.0,12.0,8.0,53.384335,14.811288000000001,Two
1220,44.0,-96.0,-104.0,28.0,12.0,8.0,53.37556800000001,14.463713,Two
1221,46.0,-96.0,-96.0,30.0,12.0,8.0,53.705112,14.478531,Two
1222,16.0,-80.0,-92.0,-98.0,28.0,13.0,61.65831,15.933604999999998,Three
1223,16.0,-80.0,-92.0,-96.0,20.0,13.0,60.394016,16.418644,Three
1224,16.0,-80.0,-92.0,-98.0,28.0,13.0,60.505943,15.266547000000001,Three
1225,16.0,-80.0,-90.0,-96.0,20.0,13.0,59.25783199999999,13.711789000000001,Three
1226,16.0,-76.0,-90.0,-96.0,28.0,13.0,59.22459,13.160485000000001,Three
1227,16.0,-80.0,-88.0,-96.0,20.0,13.0,58.2589,14.846679,Three
1228,16.0,-80.0,-88.0,-96.0,20.0,13.0,58.162228000000006,14.778516,Three
1229,16.0,-74.0,-88.0,-96.0,20.0,13.0,58.2738,14.881654000000001,Three
1230,16.0,-80.0,-88.0,-88.0,20.0,13.0,58.036266000000005,15.096739999999999,Three
1231,16.0,-80.0,-88.0,-88.0,20.0,13.0,58.13847,15.01701,Three
1232,30.0,-84.0,-90.0,-128.0,-124.0,14.0,56.179676,13.338293,Four
1233,32.0,-82.0,-90.0,-128.0,-124.0,14.0,57.983020999999994,10.872807,Four
1234,32.0,-82.0,-92.0,-120.0,-92.0,15.0,58.843761,9.468588,Four
1235,32.0,-80.0,-88.0,-120.0,-90.0,15.0,61.123993000000006,9.129184,Four
1236,32.0,-80.0,-88.0,-116.0,-88.0,15.0,61.494064,8.706082,Four
1237,30.0,-80.0,-88.0,-116.0,-90.0,15.0,60.481396,9.056573,Four
1238,28.0,-80.0,-88.0,-116.0,-90.0,15.0,59.746371999999994,9.126999,Four
1239,28.0,-82.0,-88.0,-112.0,-88.0,15.0,60.390591,8.568503999999999,Four
1240,30.0,-80.0,-88.0,-120.0,-88.0,15.0,60.724823,8.238195,Four
1241,32.0,-84.0,-88.0,-114.0,-86.0,15.0,61.31300400000001,7.400401,Four
1242,-72.0,-84.0,-88.0,-112.0,-82.0,14.0,63.605297,5.914055,Five
1243,-68.0,-80.0,-88.0,-112.0,-80.0,14.0,63.803059,5.9200230000000005,Five
1244,-52.0,-84.0,-84.0,-110.0,-80.0,16.0,78.819855,-0.20938600000000002,Five
1245,-52.0,-84.0,-84.0,-112.0,-84.0,16.0,78.890694,-0.063196,Five
1246,-52.0,-88.0,-82.0,-112.0,-80.0,16.0,78.58712,0.028363,Five
1247,-50.0,-84.0,-84.0,-110.0,-78.0,16.0,78.63507800000001,0.088619,Five
1248,-48.0,-84.0,-84.0,-110.0,-84.0,16.0,78.530067,-0.242274,Five
1249,-48.0,-84.0,-82.0,-110.0,-80.0,16.0,78.401657,-0.713589,Five
1250,-48.0,-88.0,-82.0,-110.0,-76.0,16.0,78.486397,-0.6928350000000001,Five
1251,-48.0,-84.0,-84.0,-110.0,-84.0,16.0,78.369446,-0.8216979999999999,Five
1252,-48.0,-80.0,-80.0,-108.0,-76.0,16.0,78.122772,-1.141458,Five
1253,8.0,6.0,-64.0,-110.0,-86.0,24.0,82.303535,0.705592,Excellent
1254,8.0,8.0,-68.0,-110.0,-88.0,24.0,81.424965,1.562541,Excellent
1255,8.0,8.0,-64.0,-108.0,-84.0,24.0,81.44593,1.61093,Excellent
1256,14.0,8.0,-64.0,-106.0,-84.0,23.0,80.854683,3.9833550000000004,Excellent
1257,14.0,8.0,-64.0,-104.0,-84.0,23.0,82.843773,2.7545599999999997,Excellent
1258,12.0,8.0,-58.0,-100.0,-84.0,23.0,82.034462,3.482022,Excellent
1259,8.0,8.0,-56.0,-98.0,-84.0,23.0,80.480423,5.4982370000000005,Excellent
1260,12.0,6.0,-58.0,-96.0,-76.0,23.0,80.541145,5.603877,Excellent
1261,14.0,8.0,-60.0,-100.0,-80.0,24.0,80.631119,4.395414,Excellent
1262,8.0,8.0,-72.0,-108.0,-84.0,24.0,81.326103,3.741191,Excellent
1263,-52.0,-94.0,-74.0,-96.0,-76.0,73.0,82.416916,5.940325,Stop
1264,-50.0,-96.0,-72.0,-96.0,-76.0,73.0,82.985001,5.589081,Stop
1265,-60.0,-96.0,-74.0,-104.0,-68.0,72.0,86.53679699999999,2.523574,Stop
1266,-58.0,-94.0,-72.0,-104.0,-68.0,72.0,86.28817,2.654696,Stop
1267,-58.0,-94.0,-68.0,-104.0,-68.0,73.0,85.928444,2.758737,Stop
1268,-56.0,-94.0,-72.0,-100.0,-68.0,72.0,85.762627,3.039412,Stop
1269,-56.0,-96.0,-72.0,-104.0,-76.0,73.0,85.768852,3.024928,Stop
1270,-56.0,-94.0,-72.0,-100.0,-76.0,72.0,85.823669,3.109137,Stop
1271,-56.0,-94.0,-72.0,-104.0,-68.0,72.0,85.58557900000001,3.447317,Stop
1272,-56.0,-94.0,-72.0,-100.0,-68.0,72.0,85.622093,3.352185,Stop
1273,-96.0,12.0,16.0,16.0,12.0,1.0,14.587804,74.978859,Thumbs Up
1274,-92.0,8.0,22.0,16.0,12.0,1.0,14.619774,74.827164,Thumbs Up
1275,-88.0,8.0,14.0,16.0,12.0,1.0,14.880039000000002,74.49765,Thumbs Up
1276,-88.0,6.0,16.0,16.0,10.0,1.0,14.943665,74.692863,Thumbs Up
1277,-84.0,8.0,16.0,16.0,12.0,1.0,14.763577,74.938766,Thumbs Up
1278,-84.0,8.0,16.0,16.0,12.0,1.0,14.444313000000001,75.172333,Thumbs Up
1279,-80.0,12.0,16.0,16.0,4.0,1.0,14.416654999999999,75.138306,Thumbs Up
1280,-82.0,8.0,16.0,16.0,12.0,1.0,14.687001,74.931915,Thumbs Up
1281,-80.0,6.0,14.0,16.0,4.0,1.0,14.678289999999999,75.044044,Thumbs Up
1282,-80.0,8.0,16.0,16.0,4.0,1.0,14.539329,75.208076,Thumbs Up
1283,-64.0,12.0,28.0,18.0,20.0,1.0,-1.324114,-76.807236,Thumbs Down
1284,-64.0,12.0,28.0,18.0,20.0,1.0,-5.060308999999999,-76.108963,Thumbs Down
1285,-64.0,8.0,28.0,16.0,20.0,0.0,-5.048035,-74.855743,Thumbs Down
1286,-64.0,8.0,28.0,18.0,20.0,1.0,-4.354348,-74.515343,Thumbs Down
1287,-60.0,12.0,28.0,18.0,20.0,1.0,-4.580717,-73.842873,Thumbs Down
1288,-64.0,12.0,24.0,16.0,20.0,1.0,-4.7036940000000005,-74.083298,Thumbs Down
1289,-64.0,8.0,24.0,16.0,20.0,1.0,-5.09985,-74.158852,Thumbs Down
1290,-60.0,12.0,28.0,16.0,20.0,1.0,-6.232857,-74.723938,Thumbs Down
1291,-56.0,8.0,28.0,16.0,20.0,0.0,-7.675930999999999,-73.51387,Thumbs Down
1292,-56.0,14.0,24.0,20.0,20.0,0.0,-7.594575,-73.354248,Thumbs Down
1293,38.0,12.0,4.0,6.0,12.0,48.0,11.838285,3.217082,Come Here
1294,36.0,12.0,4.0,8.0,12.0,47.0,11.571191,3.49965,Come Here
1295,40.0,14.0,4.0,8.0,16.0,47.0,11.110421,3.630217,Come Here
1296,32.0,16.0,4.0,8.0,14.0,47.0,11.058413999999999,3.609136,Come Here
1297,32.0,16.0,4.0,8.0,16.0,47.0,11.020222,3.473304,Come Here
1298,36.0,14.0,4.0,8.0,16.0,47.0,11.010657,3.48084,Come Here
1299,32.0,16.0,4.0,8.0,16.0,47.0,10.990821,3.2301490000000004,Come Here
1300,40.0,16.0,6.0,8.0,16.0,47.0,11.018626,3.11734,Come Here
1301,36.0,16.0,4.0,8.0,16.0,47.0,10.994291,3.1522930000000002,Come Here
1302,38.0,16.0,4.0,8.0,16.0,47.0,10.815688,3.150491,Come Here
1303,20.0,-32.0,-60.0,-64.0,-24.0,1.0,-50.049519000000004,4.921165,Go Away
1304,18.0,-24.0,-60.0,-64.0,-26.0,1.0,-50.071918,4.513962,Go Away
1305,20.0,-24.0,-58.0,-62.0,-24.0,1.0,-49.801922,4.45184,Go Away
1306,18.0,-24.0,-54.0,-60.0,-24.0,1.0,-49.917213000000004,4.422537,Go Away
1307,22.0,-20.0,-54.0,-58.0,-24.0,1.0,-49.825138,4.503694,Go Away
1308,24.0,-20.0,-54.0,-56.0,-24.0,1.0,-49.665268,4.47781,Go Away
1309,20.0,-20.0,-48.0,-56.0,-24.0,1.0,-49.655125,4.2324910000000004,Go Away
1310,20.0,-20.0,-52.0,-56.0,-24.0,1.0,-49.770740999999994,4.242481,Go Away
1311,20.0,-20.0,-52.0,-56.0,-24.0,1.0,-49.766853000000005,4.313065,Go Away
1312,20.0,-18.0,-46.0,-56.0,-18.0,1.0,-49.810359999999996,4.371718,Go Away
1313,32.0,72.0,66.0,76.0,56.0,3.0,8.007686999999999,2.198,Fist
1314,84.0,60.0,58.0,68.0,52.0,3.0,5.1234459999999995,5.215024,Fist
1315,82.0,28.0,26.0,56.0,40.0,3.0,0.853949,1.583592,Fist
1316,86.0,40.0,44.0,66.0,52.0,3.0,0.8222290000000001,2.210784,Fist
1317,84.0,44.0,44.0,66.0,48.0,3.0,1.093756,3.670921,Fist
1318,86.0,46.0,44.0,68.0,52.0,3.0,1.008677,4.212372,Fist
1319,84.0,40.0,44.0,66.0,48.0,3.0,0.7570899999999999,4.650797,Fist
1320,84.0,46.0,42.0,64.0,48.0,3.0,0.5533680000000001,5.230988,Fist
1321,82.0,44.0,44.0,66.0,52.0,3.0,0.6959569999999999,5.742355,Fist
1322,82.0,44.0,44.0,66.0,48.0,3.0,1.108252,6.210833,Fist
1323,16.0,-4.0,36.0,66.0,40.0,2.0,11.898875,-7.408498,Finger Crossed
1324,16.0,-10.0,20.0,44.0,-88.0,2.0,11.544111000000001,-2.171834,Finger Crossed
1325,-44.0,-16.0,12.0,-62.0,-88.0,3.0,8.229671000000002,1.9461330000000001,Finger Crossed
1326,-26.0,-12.0,12.0,-56.0,-88.0,3.0,8.602396,1.163851,Finger Crossed
1327,-24.0,-16.0,20.0,-56.0,-88.0,3.0,8.466626,1.113851,Finger Crossed
1328,-20.0,-16.0,12.0,-112.0,-88.0,3.0,8.32995,0.43191,Finger Crossed
1329,-16.0,-16.0,12.0,-104.0,-88.0,3.0,8.648587,0.6811619999999999,Finger Crossed
1330,-18.0,-10.0,12.0,-100.0,-88.0,3.0,8.829727,0.159878,Finger Crossed
1331,-16.0,-10.0,18.0,-98.0,-88.0,2.0,9.1794,0.463797,Finger Crossed
1332,-16.0,-16.0,12.0,-96.0,-88.0,2.0,8.867872,0.396225,Finger Crossed
1333,8.0,32.0,36.0,24.0,12.0,26.0,-23.185116,66.784622,Cash
1334,16.0,32.0,36.0,24.0,14.0,25.0,-22.177457999999998,67.784157,Cash
1335,16.0,32.0,36.0,24.0,12.0,29.0,-22.612089,67.285126,Cash
1336,14.0,32.0,36.0,24.0,12.0,29.0,-22.82095,67.070717,Cash
1337,12.0,32.0,36.0,24.0,12.0,32.0,-22.918464999999998,66.864616,Cash
1338,16.0,38.0,36.0,24.0,12.0,34.0,-22.798320999999998,66.884727,Cash
1339,16.0,32.0,36.0,24.0,12.0,34.0,-22.791437,66.776855,Cash
1340,16.0,36.0,36.0,24.0,10.0,34.0,-22.541937,66.967354,Cash
1341,14.0,32.0,36.0,24.0,10.0,35.0,-22.472797,67.036148,Cash
1342,16.0,32.0,36.0,16.0,8.0,34.0,-22.39315,67.21244,Cash
1343,52.0,-64.0,68.0,56.0,32.0,44.0,75.727272,8.864899000000001,One
1344,48.0,-56.0,66.0,60.0,32.0,44.0,74.502792,8.539759,One
1345,48.0,-56.0,64.0,62.0,38.0,12.0,69.90369399999999,-19.381113,One
1346,48.0,-52.0,66.0,62.0,32.0,44.0,73.86483,8.862452000000001,One
1347,48.0,-50.0,66.0,56.0,36.0,44.0,73.676537,8.841383,One
1348,48.0,-50.0,64.0,60.0,32.0,44.0,73.170586,8.97312,One
1349,48.0,-50.0,64.0,56.0,32.0,44.0,72.75798,9.178968,One
1350,44.0,-48.0,60.0,60.0,32.0,44.0,72.730202,8.987342,One
1351,48.0,-48.0,66.0,56.0,24.0,44.0,73.009033,8.805059,One
1352,48.0,-48.0,64.0,54.0,32.0,44.0,73.27109499999999,8.741847,One
1353,48.0,-80.0,-132.0,44.0,20.0,43.0,74.557037,11.474248,Two
1354,48.0,-72.0,-120.0,46.0,16.0,43.0,74.534019,11.276097,Two
1355,48.0,-68.0,-116.0,40.0,20.0,44.0,74.438004,11.238546000000001,Two
1356,46.0,-64.0,-100.0,46.0,16.0,43.0,74.497162,11.559660000000001,Two
1357,44.0,-64.0,-100.0,44.0,16.0,43.0,74.439842,11.828641000000001,Two
1358,44.0,-64.0,-94.0,42.0,16.0,43.0,74.517273,11.591135000000001,Two
1359,42.0,-64.0,-94.0,40.0,16.0,44.0,74.92133299999999,11.300806,Two
1360,32.0,-56.0,-92.0,40.0,16.0,44.0,74.761627,11.383554,Two
1361,40.0,-56.0,-92.0,44.0,18.0,44.0,75.26332099999999,11.286493,Two
1362,40.0,-58.0,-92.0,40.0,16.0,44.0,75.26451899999999,11.182166,Two
1363,32.0,-52.0,-92.0,-116.0,24.0,43.0,72.17231,13.878359,Three
1364,32.0,-52.0,-92.0,-116.0,24.0,43.0,72.406631,13.828128,Three
1365,32.0,-50.0,-92.0,-112.0,24.0,43.0,72.62631999999999,13.711412,Three
1366,32.0,-52.0,-92.0,-106.0,24.0,44.0,74.728371,12.470163000000001,Three
1367,32.0,-50.0,-88.0,-104.0,22.0,43.0,74.795464,12.517941,Three
1368,32.0,-48.0,-92.0,-100.0,20.0,43.0,74.528214,12.684106,Three
1369,32.0,-52.0,-84.0,-100.0,20.0,43.0,74.600578,12.775803,Three
1370,32.0,-48.0,-86.0,-100.0,22.0,43.0,74.764229,12.6573,Three
1371,32.0,-48.0,-88.0,-96.0,24.0,44.0,74.97657,12.419822,Three
1372,32.0,-50.0,-88.0,-96.0,22.0,44.0,74.958687,12.419594,Three
1373,48.0,-48.0,-84.0,-128.0,-128.0,44.0,74.623863,10.760655999999999,Four
1374,48.0,-48.0,-84.0,-126.0,-118.0,44.0,74.777603,11.042200999999999,Four
1375,48.0,-48.0,-80.0,-124.0,-112.0,44.0,75.173019,10.722713,Four
1376,48.0,-48.0,-84.0,-124.0,-112.0,44.0,75.13851899999999,11.009642,Four
1377,48.0,-48.0,-80.0,-120.0,-104.0,44.0,75.403847,11.069848,Four
1378,48.0,-46.0,-84.0,-120.0,-104.0,44.0,75.570862,11.020282,Four
1379,48.0,-48.0,-84.0,-116.0,-104.0,44.0,75.372467,11.163474,Four
1380,48.0,-48.0,-80.0,-116.0,-96.0,44.0,75.317963,11.225496000000001,Four
1381,48.0,-48.0,-84.0,-116.0,-96.0,44.0,75.317123,11.169696,Four
1382,48.0,-48.0,-84.0,-116.0,-96.0,44.0,75.31369000000001,11.245049,Four
1383,-80.0,-48.0,-80.0,-104.0,-88.0,43.0,75.310249,12.076014,Five
1384,-72.0,-48.0,-78.0,-104.0,-88.0,43.0,75.480812,12.068914999999999,Five
1385,-66.0,-50.0,-84.0,-104.0,-88.0,43.0,75.61784399999999,12.089412,Five
1386,-64.0,-48.0,-80.0,-104.0,-88.0,43.0,75.622833,12.181262,Five
1387,-60.0,-48.0,-80.0,-104.0,-88.0,43.0,75.48380300000001,12.446633,Five
1388,-58.0,-48.0,-78.0,-104.0,-88.0,43.0,75.587128,12.389603,Five
1389,-56.0,-48.0,-80.0,-104.0,-88.0,43.0,75.66216999999999,12.289413,Five
1390,-56.0,-48.0,-80.0,-104.0,-88.0,43.0,75.742439,12.247531,Five
1391,-56.0,-48.0,-80.0,-104.0,-88.0,43.0,75.76155899999999,12.247371000000001,Five
1392,-52.0,-48.0,-80.0,-104.0,-88.0,43.0,75.801163,12.391722999999999,Five
1393,8.0,48.0,-92.0,-114.0,-88.0,1.0,86.007225,-3.941986,Excellent
1394,8.0,48.0,-92.0,-112.0,-88.0,3.0,88.12326800000001,1.500386,Excellent
1395,16.0,44.0,-88.0,-104.0,-88.0,3.0,86.078354,3.5633730000000003,Excellent
1396,16.0,48.0,-88.0,-104.0,-88.0,3.0,86.041092,3.432935,Excellent
1397,16.0,44.0,-84.0,-96.0,-88.0,3.0,86.77975500000001,2.757499,Excellent
1398,16.0,46.0,-88.0,-96.0,-88.0,3.0,88.769623,1.230224,Excellent
1399,16.0,48.0,-80.0,-98.0,-56.0,3.0,88.318062,1.681293,Excellent
1400,16.0,44.0,-84.0,-96.0,-56.0,3.0,88.003326,1.975011,Excellent
1401,16.0,46.0,-84.0,-96.0,-56.0,3.0,87.988289,1.9598759999999997,Excellent
1402,16.0,46.0,-84.0,-96.0,-88.0,3.0,87.610512,2.262789,Excellent
1403,-40.0,-84.0,-108.0,-128.0,-88.0,3.0,81.991959,-0.07269500000000001,Stop
1404,-40.0,-80.0,-96.0,-124.0,-88.0,2.0,81.106651,-1.289667,Stop
1405,-36.0,-76.0,-92.0,-120.0,-88.0,3.0,82.000381,-0.94158,Stop
1406,-34.0,-72.0,-92.0,-116.0,-88.0,3.0,82.626701,-0.529645,Stop
1407,-32.0,-66.0,-92.0,-116.0,-56.0,3.0,82.799385,-0.094029,Stop
1408,-32.0,-64.0,-88.0,-112.0,-56.0,3.0,83.43390699999999,0.329032,Stop
1409,-32.0,-64.0,-92.0,-112.0,-88.0,3.0,83.65750899999999,0.535616,Stop
1410,-32.0,-64.0,-86.0,-112.0,-88.0,3.0,83.81903100000001,0.70219,Stop
1411,-32.0,-60.0,-88.0,-104.0,-88.0,3.0,84.022713,0.8635700000000001,Stop
1412,-32.0,-64.0,-88.0,-112.0,-88.0,3.0,84.097031,1.089327,Stop
1413,-128.0,40.0,36.0,32.0,16.0,0.0,-5.694904,55.601101,Thumbs Up
1414,-122.0,40.0,36.0,32.0,20.0,0.0,-5.139361,55.882259,Thumbs Up
1415,-114.0,40.0,40.0,32.0,16.0,1.0,-0.7672899999999999,57.153507,Thumbs Up
1416,-112.0,44.0,36.0,32.0,20.0,0.0,-2.325853,58.767666000000006,Thumbs Up
1417,-110.0,40.0,36.0,32.0,16.0,0.0,-2.4262240000000004,60.021193999999994,Thumbs Up
1418,-104.0,44.0,36.0,32.0,16.0,0.0,-2.8831580000000003,60.296870999999996,Thumbs Up
1419,-108.0,44.0,40.0,32.0,16.0,0.0,-3.202473,60.103363,Thumbs Up
1420,-104.0,42.0,36.0,32.0,16.0,0.0,-4.111751,59.450912,Thumbs Up
1421,-104.0,40.0,36.0,32.0,16.0,0.0,-4.124351,59.36131700000001,Thumbs Up
1422,-104.0,40.0,36.0,32.0,16.0,0.0,-4.028561,59.292374,Thumbs Up
1423,-56.0,56.0,44.0,48.0,30.0,20.0,1.889587,-80.08672299999999,Thumbs Down
1424,-52.0,56.0,44.0,48.0,28.0,21.0,-1.025832,-80.571022,Thumbs Down
1425,-50.0,56.0,44.0,48.0,32.0,21.0,-1.582689,-81.302368,Thumbs Down
1426,-50.0,54.0,42.0,44.0,24.0,21.0,-2.719008,-81.795547,Thumbs Down
1427,-48.0,48.0,44.0,44.0,32.0,22.0,-4.3078970000000005,-81.451279,Thumbs Down
1428,-48.0,56.0,44.0,46.0,32.0,23.0,-6.2730559999999995,-80.57311999999999,Thumbs Down
1429,-48.0,56.0,46.0,48.0,24.0,23.0,-7.842022,-79.650467,Thumbs Down
1430,-46.0,56.0,44.0,48.0,32.0,23.0,-7.456822,-79.34300999999999,Thumbs Down
1431,-46.0,56.0,44.0,48.0,32.0,23.0,-7.310696000000001,-79.21815500000001,Thumbs Down
1432,-48.0,48.0,44.0,44.0,24.0,23.0,-7.289252,-79.01886,Thumbs Down
1433,16.0,22.0,20.0,46.0,40.0,23.0,-10.404208,8.171439999999999,Come Here
1434,24.0,20.0,20.0,46.0,40.0,23.0,-10.71847,7.932302,Come Here
1435,16.0,24.0,22.0,40.0,40.0,23.0,-10.866735,7.795259,Come Here
1436,16.0,22.0,22.0,44.0,40.0,23.0,-11.045658999999999,7.724523,Come Here
1437,16.0,20.0,20.0,40.0,40.0,23.0,-11.126545,7.685207000000001,Come Here
1438,16.0,22.0,20.0,40.0,40.0,23.0,-11.165484,7.663710000000001,Come Here
1439,16.0,20.0,20.0,44.0,40.0,23.0,-11.365513,7.513472999999999,Come Here
1440,16.0,20.0,22.0,44.0,40.0,23.0,-11.501126,7.389739,Come Here
1441,16.0,22.0,22.0,48.0,40.0,23.0,-11.485383,7.409614,Come Here
1442,16.0,22.0,22.0,48.0,40.0,23.0,-11.525996000000001,7.364773,Come Here
1443,12.0,-4.0,0.0,16.0,24.0,6.0,-69.30465699999999,4.3910089999999995,Go Away
1444,16.0,0.0,6.0,20.0,28.0,6.0,-69.28768199999999,4.125963,Go Away
1445,16.0,4.0,10.0,20.0,28.0,6.0,-68.69825,3.91034,Go Away
1446,16.0,4.0,2.0,22.0,30.0,6.0,-68.279701,3.770744,Go Away
1447,16.0,0.0,10.0,20.0,32.0,6.0,-67.894859,3.943007,Go Away
1448,16.0,4.0,10.0,20.0,28.0,5.0,-67.849098,3.891932,Go Away
1449,14.0,0.0,8.0,20.0,26.0,6.0,-68.583153,3.7570370000000004,Go Away
1450,14.0,2.0,2.0,20.0,28.0,6.0,-69.00057199999999,3.923081,Go Away
1451,16.0,2.0,2.0,16.0,30.0,6.0,-68.772141,4.014011,Go Away
1452,14.0,0.0,2.0,20.0,24.0,6.0,-68.651451,4.066236,Go Away
1453,48.0,80.0,88.0,120.0,80.0,0.0,8.983555,-10.864733,Fist
1454,80.0,36.0,50.0,90.0,64.0,1.0,16.835596,-13.223927,Fist
1455,94.0,68.0,82.0,112.0,80.0,1.0,10.358583,-13.197123999999999,Fist
1456,92.0,68.0,82.0,112.0,80.0,1.0,9.87697,-11.435485,Fist
1457,96.0,68.0,82.0,112.0,88.0,1.0,10.256041999999999,-9.827991,Fist
1458,96.0,68.0,82.0,116.0,88.0,1.0,10.376118,-9.871443,Fist
1459,94.0,68.0,84.0,116.0,88.0,1.0,10.421634,-9.374849000000001,Fist
1460,92.0,66.0,82.0,112.0,80.0,1.0,10.356775,-9.353047,Fist
1461,92.0,68.0,82.0,112.0,80.0,1.0,10.242842999999999,-9.223853,Fist
1462,94.0,68.0,84.0,112.0,88.0,1.0,10.272535000000001,-8.950265,Fist
1463,42.0,16.0,26.0,110.0,72.0,1.0,1.883057,-4.444491999999999,Finger Crossed
1464,40.0,18.0,26.0,112.0,78.0,1.0,1.073302,-4.56492,Finger Crossed
1465,38.0,20.0,26.0,112.0,74.0,1.0,1.563495,-4.3112260000000004,Finger Crossed
1466,32.0,16.0,26.0,108.0,64.0,1.0,0.075419,-5.2654,Finger Crossed
1467,32.0,16.0,24.0,104.0,72.0,1.0,0.20901,-5.011863,Finger Crossed
1468,36.0,20.0,30.0,112.0,72.0,1.0,-0.528255,-5.490443,Finger Crossed
1469,36.0,20.0,30.0,112.0,72.0,1.0,-0.39219,-5.575663,Finger Crossed
1470,32.0,20.0,30.0,112.0,76.0,1.0,-0.826967,-5.739625,Finger Crossed
1471,32.0,20.0,30.0,104.0,72.0,1.0,-1.035097,-5.485558,Finger Crossed
1472,40.0,20.0,26.0,112.0,72.0,1.0,-1.033184,-5.530901999999999,Finger Crossed
1473,2.0,46.0,84.0,96.0,76.0,12.0,-3.036885,68.111488,Cash
1474,2.0,44.0,82.0,98.0,76.0,12.0,-3.8778349999999997,67.953354,Cash
1475,4.0,50.0,82.0,102.0,72.0,12.0,-3.9395480000000003,69.074486,Cash
1476,2.0,50.0,82.0,100.0,76.0,12.0,-4.223201,69.6231,Cash
1477,4.0,48.0,82.0,100.0,76.0,13.0,-4.489943,69.855301,Cash
1478,4.0,44.0,82.0,100.0,76.0,13.0,-4.665013,69.832695,Cash
1479,2.0,44.0,80.0,96.0,72.0,13.0,-4.721907,69.829094,Cash
1480,2.0,48.0,80.0,100.0,72.0,13.0,-4.994413,69.930595,Cash
1481,2.0,44.0,82.0,96.0,76.0,13.0,-4.935092,70.119354,Cash
1482,4.0,44.0,78.0,96.0,72.0,13.0,-5.128211,70.43547099999999,Cash
1483,32.0,-44.0,86.0,116.0,80.0,30.0,61.450264000000004,20.976881,One
1484,32.0,-42.0,86.0,118.0,80.0,30.0,61.608631,21.40871,One
1485,32.0,-42.0,86.0,116.0,80.0,31.0,63.882,20.371641,One
1486,32.0,-42.0,84.0,116.0,80.0,33.0,65.483719,20.126692000000002,One
1487,32.0,-44.0,84.0,112.0,80.0,33.0,65.74218,20.167585,One
1488,30.0,-42.0,86.0,112.0,76.0,33.0,66.174713,19.874557,One
1489,32.0,-42.0,84.0,112.0,76.0,33.0,66.58669300000001,19.554855,One
1490,32.0,-40.0,84.0,112.0,76.0,34.0,66.683846,19.398808,One
1491,32.0,-40.0,86.0,112.0,80.0,34.0,66.896149,19.1744,One
1492,28.0,-40.0,84.0,112.0,78.0,34.0,66.948296,19.249628,One
1493,44.0,-42.0,-64.0,104.0,76.0,28.0,64.208733,16.620073,Two
1494,46.0,-40.0,-62.0,104.0,72.0,29.0,65.506721,16.910517000000002,Two
1495,42.0,-40.0,-54.0,104.0,76.0,29.0,65.073334,17.236586,Two
1496,44.0,-42.0,-50.0,104.0,72.0,29.0,65.634148,17.197367,Two
1497,40.0,-42.0,-46.0,100.0,72.0,29.0,65.635094,17.053234,Two
1498,40.0,-40.0,-46.0,104.0,72.0,29.0,65.521782,16.968429999999998,Two
1499,40.0,-38.0,-44.0,104.0,76.0,29.0,65.511909,16.859083,Two
1500,40.0,-40.0,-44.0,104.0,72.0,29.0,65.531448,16.850031,Two
1501,40.0,-40.0,-44.0,102.0,72.0,29.0,65.856018,16.613243,Two
1502,40.0,-38.0,-42.0,104.0,76.0,30.0,66.494858,16.394325,Two
1503,40.0,-36.0,-48.0,-58.0,72.0,26.0,63.888577000000005,17.041142,Three
1504,38.0,-34.0,-46.0,-56.0,64.0,28.0,67.570892,14.167715,Three
1505,38.0,-36.0,-46.0,-48.0,64.0,28.0,67.25005300000001,14.099860999999999,Three
1506,36.0,-36.0,-46.0,-48.0,64.0,28.0,67.852097,13.784729,Three
